# Endpoints reachable from `pro` before path-derived resource naming.
# resource<TAB>operation<TAB>method<TAB>path<TAB>nameField<TAB>idField
# Generated once from the 165-file spec layout at its final commit.
computers-inventory	get	GET	/v4/computers-inventory-detail/{id}	general.name	id
computers-inventory	get	GET	/v4/computers-inventory/{id}	general.name	id
computers-inventory	list	GET	/v4/computers-inventory	general.name	id
computers-inventory	patch	PATCH	/v4/computers-inventory-detail/{id}	general.name	id
computers-inventory	remove-mdm-profile	POST	/v4/computers-inventory/{id}/remove-mdm-profile	general.name	id
computers-inventory	upload	POST	/v4/computers-inventory/{id}/attachments	general.name	id
computers-inventory	view-device-lock-pin	GET	/v4/computers-inventory/{id}/view-device-lock-pin	general.name	id
computers-inventory	view-recovery-lock-password	GET	/v4/computers-inventory/{id}/view-recovery-lock-password	general.name	id
country-codes	list	GET	/v1/app-store-country-codes	name	id
csas	delete	DELETE	/v1/csa/token	name	id
csas	tenant-id	GET	/v1/csa/tenant-id	name	id
csas	token	GET	/v1/csa/token	name	id
dashboards	list	GET	/v1/dashboard	name	id
dashboards	toggle	POST	/v1/dashboard/toggle	name	id
database-connections	initialize-database-connection	POST	/v1/system/initialize-database-connection	name	id
ddm-status	status-items	GET	/v1/ddm/{clientManagementId}/status-items	name	id
ddm-status	status-items	GET	/v1/ddm/{clientManagementId}/status-items/{key}	name	id
ddm-syncs	sync	POST	/v1/ddm/{clientManagementId}/sync	name	id
departments	add-history-note	POST	/v1/departments/{id}/history	name	id
departments	create	POST	/v1/departments	name	id
departments	delete	DELETE	/v1/departments/{id}	name	id
departments	delete-multiple	POST	/v1/departments/delete-multiple	name	id
departments	get	GET	/v1/departments/{id}	name	id
departments	history	GET	/v1/departments/{id}/history	name	id
departments	list	GET	/v1/departments	name	id
departments	update	PUT	/v1/departments/{id}	name	id
device-communication-settings	add-history-note	POST	/v1/device-communication-settings/history	name	id
device-communication-settings	get	GET	/v1/device-communication-settings	name	id
device-communication-settings	history	GET	/v1/device-communication-settings/history	name	id
device-communication-settings	update	PUT	/v1/device-communication-settings	name	id
device-compliance-informations	get	GET	/v1/conditional-access/device-compliance-information/computer/{deviceId}	name	deviceId
device-compliance-informations	get	GET	/v1/conditional-access/device-compliance-information/mobile/{deviceId}	name	deviceId
device-compliance-informations	list	GET	/v1/conditional-access/device-compliance/feature-toggle	name	deviceId
device-enrollment-instance-sync-states	latest	GET	/v1/device-enrollments/{id}/syncs/latest	name	id
device-enrollment-instance-sync-states	list	GET	/v1/device-enrollments/syncs	name	id
device-enrollment-instance-sync-states	syncs	GET	/v1/device-enrollments/{id}/syncs	name	id
device-enrollment-instances	add-history-note	POST	/v1/device-enrollments/{id}/history	name	id
device-enrollment-instances	delete	DELETE	/v1/device-enrollments/{id}	name	id
device-enrollment-instances	devices	GET	/v1/device-enrollments/{id}/devices	name	id
device-enrollment-instances	disown	POST	/v1/device-enrollments/{id}/disown	name	id
device-enrollment-instances	get	GET	/v1/device-enrollments/{id}	name	id
device-enrollment-instances	history	GET	/v1/device-enrollments/{id}/history	name	id
device-enrollment-instances	list	GET	/v1/device-enrollments	name	id
device-enrollment-instances	public-key	GET	/v1/device-enrollments/public-key	name	id
device-enrollment-instances	update	PUT	/v1/device-enrollments/{id}	name	id
device-enrollment-instances	upload-token	POST	/v1/device-enrollments/upload-token	name	id
device-enrollment-instances	upload-token-by-id	PUT	/v1/device-enrollments/{id}/upload-token	name	id
digi-cert-settings	connection-status	GET	/v1/pki/digicert/trust-lifecycle-manager/{id}/connection-status	name	id
digi-cert-settings	create	POST	/v1/pki/digicert/trust-lifecycle-manager	name	id
digi-cert-settings	delete	DELETE	/v1/pki/digicert/trust-lifecycle-manager/{id}	name	id
digi-cert-settings	dependencies	GET	/v1/pki/digicert/trust-lifecycle-manager/{id}/dependencies	name	id
digi-cert-settings	get	GET	/v1/pki/digicert/trust-lifecycle-manager/{id}	name	id
digi-cert-settings	patch	PATCH	/v1/pki/digicert/trust-lifecycle-manager/{id}	name	id
